Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Item_normalized
Morocco,1996,24600,346.0,11806.86,17.97,soybeans
Morocco,1996,163636,346.0,11806.86,17.75,sweet potatoes
Morocco,1996,163636,346.0,11806.86,17.97,sweet potatoes
Morocco,1997,178706,346.0,12214.0,18.31,potatoes
Morocco,1997,178706,346.0,12214.0,18.65,potatoes
Morocco,1997,10000,346.0,12214.0,18.31,soybeans
Morocco,1997,10000,346.0,12214.0,18.65,soybeans
Morocco,1997,181882,346.0,12214.0,18.31,sweet potatoes
Morocco,1997,181882,346.0,12214.0,18.65,sweet potatoes
Morocco,1998,190427,346.0,12621.14,18.21,potatoes
Morocco,1998,190427,346.0,12621.14,18.24,potatoes
Morocco,1998,4000,346.0,12621.14,18.21,soybeans
Morocco,1998,4000,346.0,12621.14,18.24,soybeans
Morocco,1998,184706,346.0,12621.14,18.21,sweet potatoes
Morocco,1998,184706,346.0,12621.14,18.24,sweet potatoes
Morocco,1999,183361,346.0,13028.29,17.68,potatoes
Morocco,1999,183361,346.0,13028.29,17.88,potatoes
Morocco,1999,11200,346.0,13028.29,17.68,soybeans
Morocco,1999,11200,346.0,13028.29,17.88,soybeans
Morocco,1999,133761,346.0,13028.29,17.68,sweet potatoes
Morocco,1999,133761,346.0,13028.29,17.88,sweet potatoes
Morocco,2000,180193,346.0,13435.43,18.16,potatoes
Morocco,2000,180193,346.0,13435.43,18.14,potatoes
Morocco,2000,12000,346.0,13435.43,18.16,soybeans
Morocco,2000,12000,346.0,13435.43,18.14,soybeans
Morocco,2000,166275,346.0,13435.43,18.16,sweet potatoes
Morocco,2000,166275,346.0,13435.43,18.14,sweet potatoes
Morocco,2001,187740,346.0,13842.57,18.73,potatoes
Morocco,2001,187740,346.0,13842.57,18.56,potatoes
Morocco,2001,10000,346.0,13842.57,18.73,soybeans
Morocco,2001,10000,346.0,13842.57,18.56,soybeans
Morocco,2001,123061,346.0,13842.57,18.73,sweet potatoes
Morocco,2001,123061,346.0,13842.57,18.56,sweet potatoes
Morocco,2002,231985,346.0,14249.71,18.25,potatoes
Morocco,2002,231985,346.0,14249.71,18.19,potatoes
Morocco,2002,10000,346.0,14249.71,18.25,soybeans
Morocco,2002,10000,346.0,14249.71,18.19,soybeans
Morocco,2002,136703,346.0,14249.71,18.25,sweet potatoes
Morocco,2002,136703,346.0,14249.71,18.19,sweet potatoes
Morocco,2004,241650,346.0,15064.0,18.07,potatoes
Morocco,2004,241650,346.0,15064.0,18.21,potatoes
Morocco,2004,10000,346.0,15064.0,18.07,soybeans
Morocco,2004,10000,346.0,15064.0,18.21,soybeans
Morocco,2004,157333,346.0,15064.0,18.07,sweet potatoes
Morocco,2004,157333,346.0,15064.0,18.21,sweet potatoes
Morocco,2005,238090,346.0,13966.0,18.18,potatoes
Morocco,2005,238090,346.0,13966.0,18.15,potatoes
Morocco,2005,10000,346.0,13966.0,18.18,soybeans
Morocco,2005,10000,346.0,13966.0,18.15,soybeans
Morocco,2005,129483,346.0,13966.0,18.18,sweet potatoes
Morocco,2005,129483,346.0,13966.0,18.15,sweet potatoes
Morocco,2006,263272,346.0,13697.0,18.38,potatoes
Morocco,2006,263272,346.0,13697.0,18.51,potatoes
Morocco,2006,10000,346.0,13697.0,18.38,soybeans
Morocco,2006,10000,346.0,13697.0,18.51,soybeans
Morocco,2006,179115,346.0,13697.0,18.38,sweet potatoes
Morocco,2006,179115,346.0,13697.0,18.51,sweet potatoes
Morocco,2007,247975,346.0,13697.0,17.93,potatoes
Morocco,2007,247975,346.0,13697.0,17.99,potatoes
Morocco,2007,10000,346.0,13697.0,17.93,soybeans
Morocco,2007,10000,346.0,13697.0,17.99,soybeans
Morocco,2007,178351,346.0,13697.0,17.93,sweet potatoes
Morocco,2007,178351,346.0,13697.0,17.99,sweet potatoes
Morocco,2008,244675,346.0,13697.0,17.8,potatoes
Morocco,2008,244675,346.0,13697.0,17.96,potatoes
Morocco,2008,10000,346.0,13697.0,17.8,soybeans
Morocco,2008,10000,346.0,13697.0,17.96,soybeans
Morocco,2008,174320,346.0,13697.0,17.8,sweet potatoes
Morocco,2008,174320,346.0,13697.0,17.96,sweet potatoes
Morocco,2009,195328,346.0,13697.0,18.56,potatoes
Morocco,2009,195328,346.0,13697.0,18.73,potatoes
Morocco,2009,10000,346.0,13697.0,18.56,soybeans
Morocco,2009,10000,346.0,13697.0,18.73,soybeans
Morocco,2009,170964,346.0,13697.0,18.56,sweet potatoes
Morocco,2009,170964,346.0,13697.0,18.73,sweet potatoes
Morocco,2010,283502,346.0,13697.0,18.83,potatoes
Morocco,2010,283502,346.0,13697.0,18.87,potatoes
Morocco,2010,10000,346.0,13697.0,18.83,soybeans
Morocco,2010,10000,346.0,13697.0,18.87,soybeans
Morocco,2010,166600,346.0,13697.0,18.83,sweet potatoes
Morocco,2010,166600,346.0,13697.0,18.87,sweet potatoes
Morocco,2011,297584,346.0,13697.0,18.53,potatoes
Morocco,2011,297584,346.0,13697.0,18.59,potatoes
Morocco,2011,10000,346.0,13697.0,18.53,soybeans
Morocco,2011,10000,346.0,13697.0,18.59,soybeans
Morocco,2011,213115,346.0,13697.0,18.53,sweet potatoes
Morocco,2011,213115,346.0,13697.0,18.59,sweet potatoes
Morocco,2012,279800,346.0,13697.0,18.24,potatoes
Morocco,2012,279800,346.0,13697.0,18.2,potatoes
Morocco,2012,10000,346.0,13697.0,18.24,soybeans
Morocco,2012,10000,346.0,13697.0,18.2,soybeans
Morocco,2012,270783,346.0,13697.0,18.24,sweet potatoes
Morocco,2012,270783,346.0,13697.0,18.2,sweet potatoes
Morocco,2013,363561,346.0,13697.0,18.79,potatoes
Morocco,2013,363561,346.0,13697.0,18.62,potatoes
Morocco,2013,10000,346.0,13697.0,18.79,soybeans
Morocco,2013,10000,346.0,13697.0,18.62,soybeans
Morocco,2013,245134,346.0,13697.0,18.79,sweet potatoes
Morocco,2013,245134,346.0,13697.0,18.62,sweet potatoes
Mozambique,1990,48612,1032.0,102.26,21.51,cassava
Mozambique,1990,120710,1032.0,102.26,21.51,potatoes
Mozambique,1990,58544,1032.0,102.26,21.51,sweet potatoes
Mozambique,1991,37965,1032.0,102.26,21.77,cassava
Mozambique,1991,124670,1032.0,102.26,21.77,potatoes
Mozambique,1991,65029,1032.0,102.26,21.77,sweet potatoes
Mozambique,1992,33284,1032.0,102.26,22.6,cassava
Mozambique,1992,125440,1032.0,102.26,22.6,potatoes
Mozambique,1992,63415,1032.0,102.26,22.6,sweet potatoes
Mozambique,1993,41681,1032.0,102.26,22.04,cassava
Mozambique,1993,126210,1032.0,102.26,22.04,potatoes
Mozambique,1993,64706,1032.0,102.26,22.04,sweet potatoes
Mozambique,1994,36899,1032.0,102.26,21.35,cassava
Mozambique,1994,126980,1032.0,102.26,21.35,potatoes
Mozambique,1994,68966,1032.0,102.26,21.35,sweet potatoes
Mozambique,1995,42395,1032.0,72.19,21.89,cassava
Mozambique,1995,127749,1032.0,72.19,21.89,potatoes
Mozambique,1995,64706,1032.0,72.19,21.89,sweet potatoes
Mozambique,1996,47674,1032.0,65.85,21.53,cassava
Mozambique,1996,126820,1032.0,65.85,21.53,potatoes
Mozambique,1996,67442,1032.0,65.85,21.53,sweet potatoes
Mozambique,1997,53820,1032.0,60.63,21.54,cassava
Mozambique,1997,123891,1032.0,60.63,21.54,potatoes
Mozambique,1997,67816,1032.0,60.63,21.54,sweet potatoes
Mozambique,1998,55557,1032.0,51.98,22.22,cassava
Mozambique,1998,122951,1032.0,51.98,22.22,potatoes
Mozambique,1998,68182,1032.0,51.98,22.22,sweet potatoes
Mozambique,1999,57964,1032.0,43.34,22.19,cassava
Mozambique,1999,125402,1032.0,43.34,22.19,potatoes
Mozambique,1999,72727,1032.0,43.34,22.19,sweet potatoes
Mozambique,2000,57911,1032.0,34.69,21.51,cassava
Mozambique,2000,126562,1032.0,34.69,21.51,potatoes
Mozambique,2000,71667,1032.0,34.69,21.51,sweet potatoes
Mozambique,2001,71627,1032.0,26.05,21.94,cassava
Mozambique,2001,127711,1032.0,26.05,21.94,potatoes
Mozambique,2001,69231,1032.0,26.05,21.94,sweet potatoes
Mozambique,2002,48556,1032.0,17.4,21.96,cassava
Mozambique,2002,128843,1032.0,17.4,21.96,potatoes
Mozambique,2002,47289,1032.0,17.4,21.96,sweet potatoes
Mozambique,2004,60017,1032.0,572.99,21.89,cassava
Mozambique,2004,129868,1032.0,572.99,21.89,potatoes
Mozambique,2004,72000,1032.0,572.99,21.89,sweet potatoes
Mozambique,2005,43155,1032.0,770.88,22.27,cassava
Mozambique,2005,131341,1032.0,770.88,22.27,potatoes
Mozambique,2005,71869,1032.0,770.88,22.27,sweet potatoes
Mozambique,2006,63907,1032.0,891.54,21.68,cassava
Mozambique,2006,132353,1032.0,891.54,21.68,potatoes
Mozambique,2006,84629,1032.0,891.54,21.68,sweet potatoes
Mozambique,2007,49902,1032.0,547.31,21.91,cassava
Mozambique,2007,133333,1032.0,547.31,21.91,potatoes
Mozambique,2007,98901,1032.0,547.31,21.91,sweet potatoes
Mozambique,2008,40254,1032.0,890.47,21.76,cassava
Mozambique,2008,140000,1032.0,890.47,21.76,potatoes
Mozambique,2008,86946,1032.0,890.47,21.76,sweet potatoes
Mozambique,2009,45215,1032.0,914.92,21.7,cassava
Mozambique,2009,145000,1032.0,914.92,21.7,potatoes
Mozambique,2009,104287,1032.0,914.92,21.7,sweet potatoes
Mozambique,2010,77638,1032.0,1187.1,22.1,cassava
Mozambique,2010,142467,1032.0,1187.1,22.1,potatoes
Mozambique,2010,111841,1032.0,1187.1,22.1,sweet potatoes
Mozambique,2011,78029,1032.0,766.93,21.69,cassava
Mozambique,2011,142473,1032.0,766.93,21.69,potatoes
Mozambique,2011,118660,1032.0,766.93,21.69,sweet potatoes
Mozambique,2012,107501,1032.0,766.93,21.92,cassava
Mozambique,2012,143961,1032.0,766.93,21.92,potatoes
Mozambique,2012,164573,1032.0,766.93,21.92,sweet potatoes
Mozambique,2013,46115,1032.0,766.93,21.37,cassava
Mozambique,2013,135526,1032.0,766.93,21.37,potatoes
Mozambique,2013,209796,1032.0,766.93,21.37,sweet potatoes
Namibia,2000,125000,285.0,56.0,20.26,potatoes
Namibia,2001,129032,285.0,56.0,20.37,potatoes
Namibia,2002,130435,285.0,56.0,20.76,potatoes
Namibia,2004,110579,285.0,56.0,21.01,potatoes
Namibia,2005,113065,285.0,56.0,20.46,potatoes
Namibia,2006,69796,285.0,56.0,19.42,potatoes
Namibia,2007,127855,285.0,56.0,20.49,potatoes
Namibia,2008,131969,285.0,56.0,20.18,potatoes
Namibia,2009,130495,285.0,56.0,20.02,potatoes
Namibia,2010,121175,285.0,56.0,20.62,potatoes
Namibia,2011,119667,285.0,56.0,19.26,potatoes
Namibia,2012,120805,285.0,56.0,20.11,potatoes
Namibia,2013,120727,285.0,56.0,20.73,potatoes
Nepal,1990,80601,1500.0,60.11,15.11,potatoes
Nepal,1990,6215,1500.0,60.11,15.11,soybeans
Nepal,1991,87569,1500.0,60.11,14.94,potatoes
Nepal,1991,5964,1500.0,60.11,14.94,soybeans
Nepal,1992,85916,1500.0,60.11,14.95,potatoes
Nepal,1992,5805,1500.0,60.11,14.95,soybeans
Nepal,1993,84268,1500.0,60.11,15.16,potatoes
Nepal,1993,5811,1500.0,60.11,15.16,soybeans
Nepal,1994,87539,1500.0,60.11,15.3,potatoes
Nepal,1994,5855,1500.0,60.11,15.3,soybeans
Nepal,1995,85926,1500.0,60.11,15.3,potatoes
Nepal,1995,6540,1500.0,60.11,15.3,soybeans
Nepal,1996,84750,1500.0,70.43,15.37,potatoes
Nepal,1996,6601,1500.0,70.43,15.37,soybeans
Nepal,1997,89820,1500.0,80.75,14.5,potatoes
Nepal,1997,6873,1500.0,80.75,14.5,soybeans
Nepal,1998,84664,1500.0,91.07,15.49,potatoes
Nepal,1998,7311,1500.0,91.07,15.49,soybeans
Nepal,1999,92599,1500.0,101.39,15.78,potatoes
Nepal,1999,7732,1500.0,101.39,15.78,soybeans
Nepal,2000,96436,1500.0,111.72,15.13,potatoes
Nepal,2000,8492,1500.0,111.72,15.13,soybeans
Nepal,2001,101824,1500.0,122.04,15.41,potatoes
Nepal,2001,8430,1500.0,122.04,15.41,soybeans
Nepal,2002,109018,1500.0,132.36,15.44,potatoes
Nepal,2002,8595,1500.0,132.36,15.44,soybeans
Nepal,2004,114898,1500.0,153.0,15.36,potatoes
Nepal,2004,8772,1500.0,153.0,15.36,soybeans
Nepal,2005,118458,1500.0,127.99,15.53,potatoes
Nepal,2005,8786,1500.0,127.99,15.53,soybeans
Nepal,2006,130896,1500.0,128.73,15.92,potatoes
Nepal,2006,8909,1500.0,128.73,15.92,soybeans
Nepal,2007,126568,1500.0,344.06,15.54,potatoes
Nepal,2007,9029,1500.0,344.06,15.54,soybeans
Nepal,2008,131100,1500.0,353.43,15.27,potatoes
Nepal,2008,9048,1500.0,353.43,15.27,soybeans
Nepal,2009,133263,1500.0,209.52,15.91,potatoes
Nepal,2009,9139,1500.0,209.52,15.91,soybeans
Nepal,2010,135841,1500.0,332.01,15.96,potatoes
Nepal,2010,9206,1500.0,332.01,15.96,soybeans
Nepal,2011,137352,1500.0,342.92,15.12,potatoes
Nepal,2011,9659,1500.0,342.92,15.12,soybeans
Nepal,2012,135837,1500.0,410.32,15.2,potatoes
Nepal,2012,9654,1500.0,410.32,15.2,soybeans
Nepal,2013,136408,1500.0,454.53,15.79,potatoes
Nepal,2013,11719,1500.0,454.53,15.79,soybeans
Netherlands,1990,401380,778.0,9729.0,10.63,potatoes
Netherlands,1991,386711,778.0,9338.0,9.32,potatoes
Netherlands,1992,408173,778.0,9030.0,10.39,potatoes
Netherlands,1993,437663,778.0,10505.0,9.47,potatoes
Netherlands,1994,414503,778.0,8646.0,10.45,potatoes
Netherlands,1995,410056,778.0,12601.0,10.25,potatoes
Netherlands,1996,436811,778.0,8923.0,8.32,potatoes
Netherlands,1997,443191,778.0,10568.0,10.03,potatoes
Netherlands,1998,414881,778.0,11762.0,10.18,potatoes
Netherlands,1999,462833,778.0,11152.0,10.74,potatoes
Netherlands,2000,456548,778.0,11382.84,10.75,potatoes
Netherlands,2001,434106,778.0,9424.73,10.24,potatoes
Netherlands,2002,445686,778.0,9700.44,10.64,potatoes
Netherlands,2004,456832,778.0,10655.4,10.27,potatoes
Netherlands,2005,434423,778.0,10703.85,10.48,potatoes
Netherlands,2006,400488,778.0,10461.35,10.97,potatoes
Netherlands,2007,437884,778.0,12073.15,11.04,potatoes
Netherlands,2008,455741,778.0,10777.08,10.42,potatoes
Netherlands,2009,463376,778.0,9857.2,10.33,potatoes
Netherlands,2010,435980,778.0,9586.03,8.84,potatoes
Netherlands,2011,460550,778.0,10953.91,10.73,potatoes
Netherlands,2012,451734,778.0,11348.39,10.08,potatoes
Netherlands,2013,422075,778.0,10720.17,9.54,potatoes
New Zealand,1990,325000,1732.0,3490.0,13.64,potatoes
New Zealand,1990,159383,1732.0,3490.0,13.64,sweet potatoes
New Zealand,1991,346667,1732.0,3490.0,12.82,potatoes
New Zealand,1991,152381,1732.0,3490.0,12.82,sweet potatoes
New Zealand,1992,327179,1732.0,3490.0,12.14,potatoes
New Zealand,1992,237745,1732.0,3490.0,12.14,sweet potatoes
New Zealand,1993,451015,1732.0,3489.0,12.35,potatoes
New Zealand,1993,249415,1732.0,3489.0,12.35,sweet potatoes
New Zealand,1994,438786,1732.0,3515.0,12.89,potatoes
New Zealand,1994,247137,1732.0,3515.0,12.89,sweet potatoes
New Zealand,1995,450321,1732.0,3904.0,13.15,potatoes
New Zealand,1995,252381,1732.0,3904.0,13.15,sweet potatoes
New Zealand,1996,450207,1732.0,3499.0,13.07,potatoes
New Zealand,1996,250228,1732.0,3499.0,13.07,sweet potatoes
New Zealand,1997,445545,1732.0,3249.0,12.77,potatoes
New Zealand,1997,200000,1732.0,3249.0,12.77,sweet potatoes
New Zealand,1998,352113,1732.0,3055.16,13.97,potatoes
New Zealand,1998,128431,1732.0,3055.16,13.97,sweet potatoes
New Zealand,1999,416667,1732.0,2535.3,13.87,potatoes
New Zealand,1999,170000,1732.0,2535.3,13.87,sweet potatoes
New Zealand,2000,423155,1732.0,3634.3,13.4,potatoes
New Zealand,2000,144509,1732.0,3634.3,13.4,sweet potatoes
New Zealand,2001,445871,1732.0,3333.2,13.58,potatoes
New Zealand,2001,145719,1732.0,3333.2,13.58,sweet potatoes
New Zealand,2002,451182,1732.0,4170.0,13.28,potatoes
New Zealand,2002,162437,1732.0,4170.0,13.28,sweet potatoes
New Zealand,2004,451264,1732.0,4050.0,12.76,potatoes
New Zealand,2004,166667,1732.0,4050.0,12.76,sweet potatoes
New Zealand,2005,460829,1732.0,4058.0,13.63,potatoes
New Zealand,2005,119699,1732.0,4058.0,13.63,sweet potatoes
New Zealand,2006,427584,1732.0,4388.0,13.04,potatoes
New Zealand,2006,120000,1732.0,4388.0,13.04,sweet potatoes
New Zealand,2007,477612,1732.0,4939.0,13.44,potatoes
New Zealand,2007,120253,1732.0,4939.0,13.44,sweet potatoes
New Zealand,2008,459091,1732.0,5857.0,13.55,potatoes
New Zealand,2008,120000,1732.0,5857.0,13.55,sweet potatoes
New Zealand,2009,478154,1732.0,5086.0,12.84,potatoes
New Zealand,2009,119691,1732.0,5086.0,12.84,sweet potatoes
New Zealand,2010,495751,1732.0,5086.0,13.54,potatoes
New Zealand,2010,117803,1732.0,5086.0,13.54,sweet potatoes
New Zealand,2011,490361,1732.0,5086.0,13.46,potatoes
New Zealand,2011,117785,1732.0,5086.0,13.46,sweet potatoes
New Zealand,2012,484810,1732.0,5086.0,12.89,potatoes
New Zealand,2012,116046,1732.0,5086.0,12.89,sweet potatoes
New Zealand,2013,482926,1732.0,5086.0,13.57,potatoes
New Zealand,2013,113617,1732.0,5086.0,13.57,sweet potatoes
Nicaragua,1990,110417,2280.0,575.0,27.03,cassava
Nicaragua,1990,100000,2280.0,575.0,27.03,plantains and others
Nicaragua,1990,143750,2280.0,575.0,27.03,potatoes
Nicaragua,1990,16429,2280.0,575.0,27.03,soybeans
Nicaragua,1991,110638,2280.0,575.0,27.04,cassava
Nicaragua,1991,100000,2280.0,575.0,27.04,plantains and others
Nicaragua,1991,141176,2280.0,575.0,27.04,potatoes
Nicaragua,1991,14915,2280.0,575.0,27.04,soybeans
Nicaragua,1991,132736,2280.0,575.0,27.04,yams
Nicaragua,1992,110870,2280.0,575.0,27.16,cassava
Nicaragua,1992,100000,2280.0,575.0,27.16,plantains and others
Nicaragua,1992,138889,2280.0,575.0,27.16,potatoes
Nicaragua,1992,16476,2280.0,575.0,27.16,soybeans
Nicaragua,1992,132748,2280.0,575.0,27.16,yams
Nicaragua,1993,115556,2280.0,977.0,27.05,cassava
Nicaragua,1993,100000,2280.0,977.0,27.05,plantains and others
Nicaragua,1993,150000,2280.0,977.0,27.05,potatoes
Nicaragua,1993,16949,2280.0,977.0,27.05,soybeans
Nicaragua,1993,132759,2280.0,977.0,27.05,yams
Nicaragua,1994,112088,2280.0,799.0,27.26,cassava
Nicaragua,1994,100000,2280.0,799.0,27.26,plantains and others
Nicaragua,1994,147368,2280.0,799.0,27.26,potatoes
Nicaragua,1994,22133,2280.0,799.0,27.26,soybeans
Nicaragua,1994,132771,2280.0,799.0,27.26,yams
Nicaragua,1995,111957,2280.0,876.0,27.2,cassava
Nicaragua,1995,100000,2280.0,876.0,27.2,plantains and others
Nicaragua,1995,144737,2280.0,876.0,27.2,potatoes
Nicaragua,1995,22156,2280.0,876.0,27.2,soybeans
Nicaragua,1995,132782,2280.0,876.0,27.2,yams
Nicaragua,1996,113043,2280.0,2041.7,26.76,cassava
Nicaragua,1996,100000,2280.0,2041.7,26.76,plantains and others
Nicaragua,1996,144737,2280.0,2041.7,26.76,potatoes
Nicaragua,1996,22166,2280.0,2041.7,26.76,soybeans
Nicaragua,1996,132794,2280.0,2041.7,26.76,yams
Nicaragua,1997,112766,2280.0,3207.4,27.43,cassava
Nicaragua,1997,100000,2280.0,3207.4,27.43,plantains and others
Nicaragua,1997,140000,2280.0,3207.4,27.43,potatoes
Nicaragua,1997,21333,2280.0,3207.4,27.43,soybeans
Nicaragua,1997,132806,2280.0,3207.4,27.43,yams
Nicaragua,1998,112766,2280.0,4373.1,27.83,cassava
Nicaragua,1998,100000,2280.0,4373.1,27.83,plantains and others
Nicaragua,1998,135000,2280.0,4373.1,27.83,potatoes
Nicaragua,1998,14974,2280.0,4373.1,27.83,soybeans
Nicaragua,1998,132817,2280.0,4373.1,27.83,yams
Nicaragua,1999,108421,2280.0,4097.16,26.82,cassava
Nicaragua,1999,100000,2280.0,4097.16,26.82,plantains and others
Nicaragua,1999,133333,2280.0,4097.16,26.82,potatoes
Nicaragua,1999,21901,2280.0,4097.16,26.82,soybeans
Nicaragua,1999,132829,2280.0,4097.16,26.82,yams
Nicaragua,2000,108333,2280.0,3925.63,26.73,cassava
Nicaragua,2000,100000,2280.0,3925.63,26.73,plantains and others
Nicaragua,2000,125000,2280.0,3925.63,26.73,potatoes
Nicaragua,2000,19867,2280.0,3925.63,26.73,soybeans
Nicaragua,2000,132840,2280.0,3925.63,26.73,yams
Nicaragua,2001,123077,2280.0,3603.5,26.78,cassava
Nicaragua,2001,95000,2280.0,3603.5,26.78,plantains and others
Nicaragua,2001,128571,2280.0,3603.5,26.78,potatoes
Nicaragua,2001,19744,2280.0,3603.5,26.78,soybeans
Nicaragua,2001,132852,2280.0,3603.5,26.78,yams
Nicaragua,2002,107928,2280.0,5715.36,27.0,cassava
Nicaragua,2002,100000,2280.0,5715.36,27.0,plantains and others
Nicaragua,2002,132558,2280.0,5715.36,27.0,potatoes
Nicaragua,2002,19825,2280.0,5715.36,27.0,soybeans
Nicaragua,2002,132863,2280.0,5715.36,27.0,yams
Nicaragua,2004,79485,2280.0,4581.73,27.22,cassava
Nicaragua,2004,97674,2280.0,4581.73,27.22,plantains and others
Nicaragua,2004,133333,2280.0,4581.73,27.22,potatoes
Nicaragua,2004,21258,2280.0,4581.73,27.22,soybeans
Nicaragua,2004,132919,2280.0,4581.73,27.22,yams
Nicaragua,2005,88416,2280.0,9391.92,27.2,cassava
Nicaragua,2005,100000,2280.0,9391.92,27.2,plantains and others
Nicaragua,2005,134783,2280.0,9391.92,27.2,potatoes
Nicaragua,2005,21267,2280.0,9391.92,27.2,soybeans
Nicaragua,2005,132964,2280.0,9391.92,27.2,yams
Nicaragua,2006,95455,2280.0,6889.26,27.35,cassava
Nicaragua,2006,100000,2280.0,6889.26,27.35,plantains and others
Nicaragua,2006,138298,2280.0,6889.26,27.35,potatoes
Nicaragua,2006,20523,2280.0,6889.26,27.35,soybeans
Nicaragua,2006,133008,2280.0,6889.26,27.35,yams
Nicaragua,2007,95833,2280.0,9850.26,27.23,cassava
Nicaragua,2007,103324,2280.0,9850.26,27.23,plantains and others
Nicaragua,2007,137500,2280.0,9850.26,27.23,potatoes
Nicaragua,2007,21383,2280.0,9850.26,27.23,soybeans
Nicaragua,2007,133053,2280.0,9850.26,27.23,yams
Nicaragua,2008,80701,2280.0,10173.91,26.75,cassava
Nicaragua,2008,100000,2280.0,10173.91,26.75,plantains and others
Nicaragua,2008,137500,2280.0,10173.91,26.75,potatoes
Nicaragua,2008,20056,2280.0,10173.91,26.75,soybeans
Nicaragua,2008,133097,2280.0,10173.91,26.75,yams
Nicaragua,2009,87123,2280.0,9387.95,27.23,cassava
Nicaragua,2009,98525,2280.0,9387.95,27.23,plantains and others
Nicaragua,2009,134615,2280.0,9387.95,27.23,potatoes
Nicaragua,2009,22908,2280.0,9387.95,27.23,soybeans
Nicaragua,2009,133205,2280.0,9387.95,27.23,yams
Nicaragua,2010,88492,2280.0,12242.19,27.01,cassava
Nicaragua,2010,104461,2280.0,12242.19,27.01,plantains and others
Nicaragua,2010,134615,2280.0,12242.19,27.01,potatoes
Nicaragua,2010,22090,2280.0,12242.19,27.01,soybeans
Nicaragua,2010,133274,2280.0,12242.19,27.01,yams
Nicaragua,2011,78727,2280.0,4932.05,26.94,cassava
Nicaragua,2011,104826,2280.0,4932.05,26.94,plantains and others
Nicaragua,2011,168339,2280.0,4932.05,26.94,potatoes
Nicaragua,2011,20144,2280.0,4932.05,26.94,soybeans
Nicaragua,2011,133333,2280.0,4932.05,26.94,yams
Nicaragua,2012,76993,2280.0,4413.82,26.91,cassava
Nicaragua,2012,97059,2280.0,4413.82,26.91,plantains and others
Nicaragua,2012,169329,2280.0,4413.82,26.91,potatoes
Nicaragua,2012,18285,2280.0,4413.82,26.91,soybeans
Nicaragua,2012,133333,2280.0,4413.82,26.91,yams
Nicaragua,2013,78931,2280.0,4413.82,27.26,cassava
Nicaragua,2013,110413,2280.0,4413.82,27.26,plantains and others
Nicaragua,2013,170847,2280.0,4413.82,27.26,potatoes
Nicaragua,2013,21034,2280.0,4413.82,27.26,soybeans
Nicaragua,2013,133333,2280.0,4413.82,27.26,yams
Niger,1990,88688,151.0,62.0,29.71,cassava
Niger,1990,100000,151.0,62.0,29.71,potatoes
Niger,1990,87500,151.0,62.0,29.71,sweet potatoes
Niger,1991,97154,151.0,62.0,29.4,cassava
Niger,1991,204348,151.0,62.0,29.4,potatoes
Niger,1991,112317,151.0,62.0,29.4,sweet potatoes
Niger,1992,109000,151.0,62.0,28.99,cassava
Niger,1992,267308,151.0,62.0,28.99,potatoes
Niger,1992,103275,151.0,62.0,28.99,sweet potatoes
