Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Item_normalized
27358,Ukraine,Potatoes,1992,118906,565.0,66772.0,8.07,potatoes
27361,Ukraine,Soybeans,1992,7836,565.0,66772.0,8.07,soybeans
27364,Ukraine,Potatoes,1993,136956,565.0,61843.46,6.89,potatoes
27367,Ukraine,Soybeans,1993,8714,565.0,61843.46,6.89,soybeans
27370,Ukraine,Potatoes,1994,105449,565.0,56914.93,7.98,potatoes
27373,Ukraine,Soybeans,1994,7203,565.0,56914.93,7.98,soybeans
27376,Ukraine,Potatoes,1995,96233,565.0,51986.39,8.26,potatoes
27379,Ukraine,Soybeans,1995,9679,565.0,51986.39,8.26,soybeans
27382,Ukraine,Potatoes,1996,118859,565.0,47057.85,7.0,potatoes
27385,Ukraine,Soybeans,1996,9375,565.0,47057.85,7.0,soybeans
27388,Ukraine,Potatoes,1997,105875,565.0,42129.32,7.21,potatoes
27391,Ukraine,Soybeans,1997,13565,565.0,42129.32,7.21,soybeans
27394,Ukraine,Potatoes,1998,101804,565.0,37200.78,7.74,potatoes
27397,Ukraine,Soybeans,1998,11412,565.0,37200.78,7.74,soybeans
27400,Ukraine,Potatoes,1999,82026,565.0,32272.25,8.97,potatoes
27403,Ukraine,Soybeans,1999,10733,565.0,32272.25,8.97,soybeans
27406,Ukraine,Potatoes,2000,121632,565.0,27343.71,8.82,potatoes
27409,Ukraine,Soybeans,2000,10627,565.0,27343.71,8.82,soybeans
27412,Ukraine,Potatoes,2001,108079,565.0,22415.17,8.42,potatoes
27415,Ukraine,Soybeans,2001,10123,565.0,22415.17,8.42,soybeans
27418,Ukraine,Potatoes,2002,104374,565.0,17486.64,8.87,potatoes
27421,Ukraine,Soybeans,2002,12699,565.0,17486.64,8.87,soybeans
27424,Ukraine,Potatoes,2004,133386,565.0,15344.4,8.32,potatoes
27427,Ukraine,Soybeans,2004,14175,565.0,15344.4,8.32,soybeans
27430,Ukraine,Potatoes,2005,128388,565.0,23021.7,8.39,potatoes
27433,Ukraine,Soybeans,2005,14527,565.0,23021.7,8.39,soybeans
27436,Ukraine,Potatoes,2006,133199,565.0,28832.6,7.88,potatoes
27439,Ukraine,Soybeans,2006,12445,565.0,28832.6,7.88,soybeans
27442,Ukraine,Potatoes,2007,131439,565.0,36476.0,9.46,potatoes
27445,Ukraine,Soybeans,2007,12392,565.0,36476.0,9.46,soybeans
27448,Ukraine,Potatoes,2008,138728,565.0,54080.5,9.24,potatoes
27451,Ukraine,Soybeans,2008,15111,565.0,54080.5,9.24,soybeans
27454,Ukraine,Potatoes,2009,139298,565.0,36444.7,8.82,potatoes
27457,Ukraine,Soybeans,2009,16763,565.0,36444.7,8.82,soybeans
27460,Ukraine,Potatoes,2010,132481,565.0,62534.6,8.97,potatoes
27463,Ukraine,Soybeans,2010,16207,565.0,62534.6,8.97,soybeans
27466,Ukraine,Potatoes,2011,168039,565.0,79491.7,8.48,potatoes
27469,Ukraine,Soybeans,2011,20394,565.0,79491.7,8.48,soybeans
27472,Ukraine,Potatoes,2012,161001,565.0,90814.8,8.56,potatoes
27475,Ukraine,Soybeans,2012,17065,565.0,90814.8,8.56,soybeans
27478,Ukraine,Potatoes,2013,159664,565.0,86781.8,10.33,potatoes
27481,Ukraine,Soybeans,2013,20535,565.0,86781.8,10.33,soybeans
27483,United Kingdom,Potatoes,1990,365161,1220.0,29517.0,9.56,potatoes
27484,United Kingdom,Potatoes,1990,365161,1220.0,29517.0,10.4,potatoes
27485,United Kingdom,Potatoes,1990,365161,1220.0,29517.0,10.4,potatoes
27486,United Kingdom,Potatoes,1990,365161,1220.0,29517.0,8.68,potatoes
27487,United Kingdom,Potatoes,1990,365161,1220.0,29517.0,10.94,potatoes
27493,United Kingdom,Potatoes,1991,354068,1220.0,29022.0,9.11,potatoes
27494,United Kingdom,Potatoes,1991,354068,1220.0,29022.0,9.24,potatoes
27495,United Kingdom,Potatoes,1991,354068,1220.0,29022.0,9.24,potatoes
27496,United Kingdom,Potatoes,1991,354068,1220.0,29022.0,7.99,potatoes
27497,United Kingdom,Potatoes,1991,354068,1220.0,29022.0,9.67,potatoes
27503,United Kingdom,Potatoes,1992,433870,1220.0,31077.0,9.11,potatoes
27504,United Kingdom,Potatoes,1992,433870,1220.0,31077.0,9.54,potatoes
27505,United Kingdom,Potatoes,1992,433870,1220.0,31077.0,9.54,potatoes
27506,United Kingdom,Potatoes,1992,433870,1220.0,31077.0,8.05,potatoes
27507,United Kingdom,Potatoes,1992,433870,1220.0,31077.0,10.15,potatoes
27513,United Kingdom,Potatoes,1993,415790,1220.0,32387.0,8.75,potatoes
27514,United Kingdom,Potatoes,1993,415790,1220.0,32387.0,9.14,potatoes
27515,United Kingdom,Potatoes,1993,415790,1220.0,32387.0,9.14,potatoes
27516,United Kingdom,Potatoes,1993,415790,1220.0,32387.0,7.59,potatoes
27517,United Kingdom,Potatoes,1993,415790,1220.0,32387.0,9.69,potatoes
27523,United Kingdom,Potatoes,1994,399956,1220.0,33929.0,9.01,potatoes
27524,United Kingdom,Potatoes,1994,399956,1220.0,33929.0,9.86,potatoes
27525,United Kingdom,Potatoes,1994,399956,1220.0,33929.0,9.86,potatoes
27526,United Kingdom,Potatoes,1994,399956,1220.0,33929.0,8.07,potatoes
27527,United Kingdom,Potatoes,1994,399956,1220.0,33929.0,10.48,potatoes
27533,United Kingdom,Potatoes,1995,374503,1220.0,33743.0,9.52,potatoes
27534,United Kingdom,Potatoes,1995,374503,1220.0,33743.0,10.17,potatoes
27535,United Kingdom,Potatoes,1995,374503,1220.0,33743.0,10.17,potatoes
27536,United Kingdom,Potatoes,1995,374503,1220.0,33743.0,8.49,potatoes
27537,United Kingdom,Potatoes,1995,374503,1220.0,33743.0,10.55,potatoes
27543,United Kingdom,Potatoes,1996,407441,1220.0,35579.0,8.8,potatoes
27544,United Kingdom,Potatoes,1996,407441,1220.0,35579.0,8.87,potatoes
27545,United Kingdom,Potatoes,1996,407441,1220.0,35579.0,8.87,potatoes
27546,United Kingdom,Potatoes,1996,407441,1220.0,35579.0,7.71,potatoes
27547,United Kingdom,Potatoes,1996,407441,1220.0,35579.0,9.27,potatoes
27553,United Kingdom,Potatoes,1997,429656,1220.0,35490.0,9.94,potatoes
27554,United Kingdom,Potatoes,1997,429656,1220.0,35490.0,10.17,potatoes
27555,United Kingdom,Potatoes,1997,429656,1220.0,35490.0,10.17,potatoes
27556,United Kingdom,Potatoes,1997,429656,1220.0,35490.0,8.87,potatoes
27557,United Kingdom,Potatoes,1997,429656,1220.0,35490.0,10.64,potatoes
27563,United Kingdom,Potatoes,1998,391347,1220.0,35422.0,9.59,potatoes
27564,United Kingdom,Potatoes,1998,391347,1220.0,35422.0,10.0,potatoes
27565,United Kingdom,Potatoes,1998,391347,1220.0,35422.0,10.0,potatoes
27566,United Kingdom,Potatoes,1998,391347,1220.0,35422.0,8.56,potatoes
27567,United Kingdom,Potatoes,1998,391347,1220.0,35422.0,10.4,potatoes
27573,United Kingdom,Potatoes,1999,401515,1220.0,35537.0,9.67,potatoes
27574,United Kingdom,Potatoes,1999,401515,1220.0,35537.0,10.3,potatoes
27575,United Kingdom,Potatoes,1999,401515,1220.0,35537.0,10.3,potatoes
27576,United Kingdom,Potatoes,1999,401515,1220.0,35537.0,8.74,potatoes
27577,United Kingdom,Potatoes,1999,401515,1220.0,35537.0,10.86,potatoes
27583,United Kingdom,Potatoes,2000,399759,1220.0,33031.28,9.47,potatoes
27584,United Kingdom,Potatoes,2000,399759,1220.0,33031.28,9.97,potatoes
27585,United Kingdom,Potatoes,2000,399759,1220.0,33031.28,9.97,potatoes
27586,United Kingdom,Potatoes,2000,399759,1220.0,33031.28,8.48,potatoes
27587,United Kingdom,Potatoes,2000,399759,1220.0,33031.28,10.52,potatoes
27593,United Kingdom,Potatoes,2001,402970,1220.0,32893.1,9.25,potatoes
27594,United Kingdom,Potatoes,2001,402970,1220.0,32893.1,9.69,potatoes
27595,United Kingdom,Potatoes,2001,402970,1220.0,32893.1,9.69,potatoes
27596,United Kingdom,Potatoes,2001,402970,1220.0,32893.1,8.15,potatoes
27597,United Kingdom,Potatoes,2001,402970,1220.0,32893.1,10.18,potatoes
27603,United Kingdom,Potatoes,2002,440886,1220.0,30995.26,9.78,potatoes
27604,United Kingdom,Potatoes,2002,440886,1220.0,30995.26,10.28,potatoes
27605,United Kingdom,Potatoes,2002,440886,1220.0,30995.26,10.28,potatoes
27606,United Kingdom,Potatoes,2002,440886,1220.0,30995.26,8.76,potatoes
27607,United Kingdom,Potatoes,2002,440886,1220.0,30995.26,10.91,potatoes
27613,United Kingdom,Potatoes,2004,424781,1220.0,31223.91,9.86,potatoes
27614,United Kingdom,Potatoes,2004,424781,1220.0,31223.91,10.27,potatoes
27615,United Kingdom,Potatoes,2004,424781,1220.0,31223.91,10.27,potatoes
27616,United Kingdom,Potatoes,2004,424781,1220.0,31223.91,8.92,potatoes
27617,United Kingdom,Potatoes,2004,424781,1220.0,31223.91,10.77,potatoes
27623,United Kingdom,Potatoes,2005,435153,1220.0,31415.27,9.9,potatoes
27624,United Kingdom,Potatoes,2005,435153,1220.0,31415.27,10.24,potatoes
27625,United Kingdom,Potatoes,2005,435153,1220.0,31415.27,10.24,potatoes
27626,United Kingdom,Potatoes,2005,435153,1220.0,31415.27,8.85,potatoes
27627,United Kingdom,Potatoes,2005,435153,1220.0,31415.27,10.63,potatoes
27633,United Kingdom,Potatoes,2006,415887,1220.0,22588.09,10.02,potatoes
27634,United Kingdom,Potatoes,2006,415887,1220.0,22588.09,10.58,potatoes
27635,United Kingdom,Potatoes,2006,415887,1220.0,22588.09,10.58,potatoes
27636,United Kingdom,Potatoes,2006,415887,1220.0,22588.09,9.1,potatoes
27637,United Kingdom,Potatoes,2006,415887,1220.0,22588.09,11.1,potatoes
27643,United Kingdom,Potatoes,2007,401926,1220.0,22331.7,10.11,potatoes
27644,United Kingdom,Potatoes,2007,401926,1220.0,22331.7,10.37,potatoes
27645,United Kingdom,Potatoes,2007,401926,1220.0,22331.7,10.37,potatoes
27646,United Kingdom,Potatoes,2007,401926,1220.0,22331.7,8.94,potatoes
27647,United Kingdom,Potatoes,2007,401926,1220.0,22331.7,10.83,potatoes
27653,United Kingdom,Potatoes,2008,416597,1220.0,21596.68,9.48,potatoes
27654,United Kingdom,Potatoes,2008,416597,1220.0,21596.68,9.82,potatoes
27655,United Kingdom,Potatoes,2008,416597,1220.0,21596.68,9.82,potatoes
27656,United Kingdom,Potatoes,2008,416597,1220.0,21596.68,8.42,potatoes
27657,United Kingdom,Potatoes,2008,416597,1220.0,21596.68,10.38,potatoes
27663,United Kingdom,Potatoes,2009,444167,1220.0,21324.22,9.59,potatoes
27664,United Kingdom,Potatoes,2009,444167,1220.0,21324.22,9.9,potatoes
27665,United Kingdom,Potatoes,2009,444167,1220.0,21324.22,9.9,potatoes
27666,United Kingdom,Potatoes,2009,444167,1220.0,21324.22,8.64,potatoes
27667,United Kingdom,Potatoes,2009,444167,1220.0,21324.22,10.52,potatoes
27673,United Kingdom,Potatoes,2010,438841,1220.0,16770.87,8.4,potatoes
27674,United Kingdom,Potatoes,2010,438841,1220.0,16770.87,8.8,potatoes
27675,United Kingdom,Potatoes,2010,438841,1220.0,16770.87,8.8,potatoes
27676,United Kingdom,Potatoes,2010,438841,1220.0,16770.87,7.43,potatoes
27677,United Kingdom,Potatoes,2010,438841,1220.0,16770.87,9.38,potatoes
27683,United Kingdom,Potatoes,2011,432192,1220.0,16401.66,9.82,potatoes
27684,United Kingdom,Potatoes,2011,432192,1220.0,16401.66,10.63,potatoes
27685,United Kingdom,Potatoes,2011,432192,1220.0,16401.66,10.63,potatoes
27686,United Kingdom,Potatoes,2011,432192,1220.0,16401.66,8.95,potatoes
27687,United Kingdom,Potatoes,2011,432192,1220.0,16401.66,11.19,potatoes
27693,United Kingdom,Potatoes,2012,305570,1220.0,17718.64,9.27,potatoes
27694,United Kingdom,Potatoes,2012,305570,1220.0,17718.64,9.55,potatoes
27695,United Kingdom,Potatoes,2012,305570,1220.0,17718.64,9.55,potatoes
27696,United Kingdom,Potatoes,2012,305570,1220.0,17718.64,8.08,potatoes
27697,United Kingdom,Potatoes,2012,305570,1220.0,17718.64,10.0,potatoes
27703,United Kingdom,Potatoes,2013,408993,1220.0,17673.46,8.76,potatoes
27704,United Kingdom,Potatoes,2013,408993,1220.0,17673.46,9.57,potatoes
27705,United Kingdom,Potatoes,2013,408993,1220.0,17673.46,9.57,potatoes
27706,United Kingdom,Potatoes,2013,408993,1220.0,17673.46,8.39,potatoes
27707,United Kingdom,Potatoes,2013,408993,1220.0,17673.46,9.91,potatoes
27714,Uruguay,Potatoes,1990,95000,1300.0,1762.01,16.91,potatoes
27717,Uruguay,Soybeans,1990,12982,1300.0,1762.01,16.91,soybeans
27718,Uruguay,Sweet potatoes,1990,57857,1300.0,1762.01,16.91,sweet potatoes
27721,Uruguay,Potatoes,1991,101741,1300.0,1762.01,16.95,potatoes
27724,Uruguay,Soybeans,1991,18333,1300.0,1762.01,16.95,soybeans
27725,Uruguay,Sweet potatoes,1991,40000,1300.0,1762.01,16.95,sweet potatoes
27728,Uruguay,Potatoes,1992,92262,1300.0,2072.03,16.7,potatoes
27731,Uruguay,Soybeans,1992,19886,1300.0,2072.03,16.7,soybeans
27732,Uruguay,Sweet potatoes,1992,67758,1300.0,2072.03,16.7,sweet potatoes
27735,Uruguay,Potatoes,1993,85938,1300.0,1634.02,16.81,potatoes
27738,Uruguay,Soybeans,1993,18500,1300.0,1634.02,16.81,soybeans
27739,Uruguay,Sweet potatoes,1993,87002,1300.0,1634.02,16.81,sweet potatoes
27742,Uruguay,Potatoes,1994,93306,1300.0,2272.08,17.17,potatoes
27745,Uruguay,Soybeans,1994,15091,1300.0,2272.08,17.17,soybeans
27746,Uruguay,Sweet potatoes,1994,91667,1300.0,2272.08,17.17,sweet potatoes
27749,Uruguay,Potatoes,1995,100603,1300.0,2413.02,16.66,potatoes
27752,Uruguay,Soybeans,1995,18235,1300.0,2413.02,16.66,soybeans
27753,Uruguay,Sweet potatoes,1995,99107,1300.0,2413.02,16.66,sweet potatoes
27756,Uruguay,Potatoes,1996,109417,1300.0,3444.01,17.03,potatoes
27759,Uruguay,Soybeans,1996,17895,1300.0,3444.01,17.03,soybeans
27760,Uruguay,Sweet potatoes,1996,91667,1300.0,3444.01,17.03,sweet potatoes
27763,Uruguay,Potatoes,1997,150885,1300.0,3362.05,17.46,potatoes
27766,Uruguay,Soybeans,1997,17333,1300.0,3362.05,17.46,soybeans
27767,Uruguay,Sweet potatoes,1997,107143,1300.0,3362.05,17.46,sweet potatoes
27770,Uruguay,Potatoes,1998,157532,1300.0,4239.03,16.77,potatoes
27773,Uruguay,Soybeans,1998,21111,1300.0,4239.03,16.77,soybeans
27774,Uruguay,Sweet potatoes,1998,100000,1300.0,4239.03,16.77,sweet potatoes
27777,Uruguay,Potatoes,1999,163866,1300.0,3925.03,16.62,potatoes
27780,Uruguay,Soybeans,1999,21110,1300.0,3925.03,16.62,soybeans
27781,Uruguay,Sweet potatoes,1999,100000,1300.0,3925.03,16.62,sweet potatoes
27784,Uruguay,Potatoes,2000,124074,1300.0,3650.08,16.95,potatoes
27787,Uruguay,Soybeans,2000,7640,1300.0,3650.08,16.95,soybeans
27788,Uruguay,Sweet potatoes,2000,100000,1300.0,3650.08,16.95,sweet potatoes
27791,Uruguay,Potatoes,2001,146493,1300.0,4433.04,17.61,potatoes
27794,Uruguay,Soybeans,2001,23000,1300.0,4433.04,17.61,soybeans
27795,Uruguay,Sweet potatoes,2001,100000,1300.0,4433.04,17.61,sweet potatoes
27798,Uruguay,Potatoes,2002,129399,1300.0,5184.5,17.06,potatoes
27801,Uruguay,Soybeans,2002,24567,1300.0,5184.5,17.06,soybeans
27802,Uruguay,Sweet potatoes,2002,100000,1300.0,5184.5,17.06,sweet potatoes
27805,Uruguay,Potatoes,2004,159905,1300.0,9017.73,17.22,potatoes
27808,Uruguay,Soybeans,2004,15263,1300.0,9017.73,17.22,soybeans
27809,Uruguay,Sweet potatoes,2004,90909,1300.0,9017.73,17.22,sweet potatoes
27812,Uruguay,Potatoes,2005,189330,1300.0,9232.47,17.13,potatoes
27815,Uruguay,Soybeans,2005,18381,1300.0,9232.47,17.13,soybeans
27816,Uruguay,Sweet potatoes,2005,94286,1300.0,9232.47,17.13,sweet potatoes
27819,Uruguay,Potatoes,2006,172693,1300.0,9143.45,17.13,potatoes
27822,Uruguay,Soybeans,2006,21899,1300.0,9143.45,17.13,soybeans
27823,Uruguay,Sweet potatoes,2006,91892,1300.0,9143.45,17.13,sweet potatoes
27826,Uruguay,Potatoes,2007,149353,1300.0,14057.2,16.53,potatoes
27829,Uruguay,Soybeans,2007,22233,1300.0,14057.2,16.53,soybeans
27830,Uruguay,Sweet potatoes,2007,93333,1300.0,14057.2,16.53,sweet potatoes
27833,Uruguay,Potatoes,2008,169299,1300.0,13335.22,17.43,potatoes
27836,Uruguay,Soybeans,2008,16733,1300.0,13335.22,17.43,soybeans
27837,Uruguay,Sweet potatoes,2008,93421,1300.0,13335.22,17.43,sweet potatoes
27840,Uruguay,Potatoes,2009,161006,1300.0,13475.41,16.96,potatoes
27843,Uruguay,Soybeans,2009,17802,1300.0,13475.41,16.96,soybeans
27844,Uruguay,Sweet potatoes,2009,94737,1300.0,13475.41,16.96,sweet potatoes
27847,Uruguay,Potatoes,2010,200915,1300.0,14981.18,17.11,potatoes
27850,Uruguay,Soybeans,2010,21124,1300.0,14981.18,17.11,soybeans
27851,Uruguay,Sweet potatoes,2010,94156,1300.0,14981.18,17.11,sweet potatoes
27854,Uruguay,Potatoes,2011,177610,1300.0,17517.76,16.9,potatoes
27857,Uruguay,Soybeans,2011,17875,1300.0,17517.76,16.9,soybeans
27858,Uruguay,Sweet potatoes,2011,94872,1300.0,17517.76,16.9,sweet potatoes
27861,Uruguay,Potatoes,2012,219891,1300.0,23506.4,17.53,potatoes
27864,Uruguay,Soybeans,2012,23902,1300.0,23506.4,17.53,soybeans
27865,Uruguay,Sweet potatoes,2012,94375,1300.0,23506.4,17.53,sweet potatoes
27868,Uruguay,Potatoes,2013,224434,1300.0,19028.6,15.92,potatoes
27871,Uruguay,Soybeans,2013,26333,1300.0,19028.6,15.92,soybeans
27872,Uruguay,Sweet potatoes,2013,93902,1300.0,19028.6,15.92,sweet potatoes
27874,Zambia,Cassava,1990,62040,1020.0,1080.0,21.43,cassava
27876,Zambia,Potatoes,1990,90000,1020.0,1080.0,21.43,potatoes
27879,Zambia,Soybeans,1990,8986,1020.0,1080.0,21.43,soybeans
27880,Zambia,Sweet potatoes,1990,54000,1020.0,1080.0,21.43,sweet potatoes
27882,Zambia,Cassava,1991,62000,1020.0,1080.0,20.84,cassava
27884,Zambia,Potatoes,1991,90909,1020.0,1080.0,20.84,potatoes
27887,Zambia,Soybeans,1991,9491,1020.0,1080.0,20.84,soybeans
27888,Zambia,Sweet potatoes,1991,43077,1020.0,1080.0,20.84,sweet potatoes
27890,Zambia,Cassava,1992,61679,1020.0,1080.0,21.85,cassava
27892,Zambia,Potatoes,1992,88889,1020.0,1080.0,21.85,potatoes
27895,Zambia,Soybeans,1992,3075,1020.0,1080.0,21.85,soybeans
27896,Zambia,Sweet potatoes,1992,33333,1020.0,1080.0,21.85,sweet potatoes
27898,Zambia,Cassava,1993,62000,1020.0,1080.0,21.0,cassava
27900,Zambia,Potatoes,1993,90909,1020.0,1080.0,21.0,potatoes
27903,Zambia,Soybeans,1993,13090,1020.0,1080.0,21.0,soybeans
27904,Zambia,Sweet potatoes,1993,30556,1020.0,1080.0,21.0,sweet potatoes
27906,Zambia,Cassava,1994,61430,1020.0,1080.0,21.2,cassava
27908,Zambia,Potatoes,1994,90000,1020.0,1080.0,21.2,potatoes
27911,Zambia,Soybeans,1994,9679,1020.0,1080.0,21.2,soybeans
27912,Zambia,Sweet potatoes,1994,26500,1020.0,1080.0,21.2,sweet potatoes
27914,Zambia,Cassava,1995,61268,1020.0,716.0,21.86,cassava
27916,Zambia,Potatoes,1995,88889,1020.0,716.0,21.86,potatoes
27919,Zambia,Soybeans,1995,9759,1020.0,716.0,21.86,soybeans
27920,Zambia,Sweet potatoes,1995,21250,1020.0,716.0,21.86,sweet potatoes
27922,Zambia,Cassava,1996,61172,1020.0,1670.0,21.19,cassava
27924,Zambia,Potatoes,1996,90909,1020.0,1670.0,21.19,potatoes
27927,Zambia,Soybeans,1996,15727,1020.0,1670.0,21.19,soybeans
27928,Zambia,Sweet potatoes,1996,20000,1020.0,1670.0,21.19,sweet potatoes
27930,Zambia,Cassava,1997,61978,1020.0,1670.0,20.9,cassava
27932,Zambia,Potatoes,1997,90000,1020.0,1670.0,20.9,potatoes
27935,Zambia,Soybeans,1997,16958,1020.0,1670.0,20.9,soybeans
27936,Zambia,Sweet potatoes,1997,17000,1020.0,1670.0,20.9,sweet potatoes
27938,Zambia,Cassava,1998,62000,1020.0,1670.0,21.32,cassava
27940,Zambia,Potatoes,1998,88889,1020.0,1670.0,21.32,potatoes
27943,Zambia,Soybeans,1998,10595,1020.0,1670.0,21.32,soybeans
27944,Zambia,Sweet potatoes,1998,15152,1020.0,1670.0,21.32,sweet potatoes
27946,Zambia,Cassava,1999,57107,1020.0,1670.0,20.53,cassava
27948,Zambia,Potatoes,1999,90909,1020.0,1670.0,20.53,potatoes
27951,Zambia,Soybeans,1999,22785,1020.0,1670.0,20.53,soybeans
27952,Zambia,Sweet potatoes,1999,14054,1020.0,1670.0,20.53,sweet potatoes
27954,Zambia,Cassava,2000,49409,1020.0,1670.0,20.66,cassava
27956,Zambia,Potatoes,2000,90909,1020.0,1670.0,20.66,potatoes
27959,Zambia,Soybeans,2000,17067,1020.0,1670.0,20.66,soybeans
27960,Zambia,Sweet potatoes,2000,13213,1020.0,1670.0,20.66,sweet potatoes
27962,Zambia,Cassava,2001,53409,1020.0,1670.0,20.9,cassava
27964,Zambia,Potatoes,2001,107450,1020.0,1670.0,20.9,potatoes
27967,Zambia,Soybeans,2001,6043,1020.0,1670.0,20.9,soybeans
27968,Zambia,Sweet potatoes,2001,10275,1020.0,1670.0,20.9,sweet potatoes
27970,Zambia,Cassava,2002,55538,1020.0,1670.0,21.55,cassava
27972,Zambia,Potatoes,2002,115006,1020.0,1670.0,21.55,potatoes
27975,Zambia,Soybeans,2002,11250,1020.0,1670.0,21.55,soybeans
27976,Zambia,Sweet potatoes,2002,19969,1020.0,1670.0,21.55,sweet potatoes
27978,Zambia,Cassava,2004,58000,1020.0,1670.0,20.79,cassava
27980,Zambia,Potatoes,2004,127573,1020.0,1670.0,20.79,potatoes
27983,Zambia,Soybeans,2004,12973,1020.0,1670.0,20.79,soybeans
27984,Zambia,Sweet potatoes,2004,38881,1020.0,1670.0,20.79,sweet potatoes
27986,Zambia,Cassava,2005,58667,1020.0,1670.0,21.97,cassava
27988,Zambia,Potatoes,2005,144245,1020.0,1670.0,21.97,potatoes
27991,Zambia,Soybeans,2005,16371,1020.0,1670.0,21.97,soybeans
27992,Zambia,Sweet potatoes,2005,29828,1020.0,1670.0,21.97,sweet potatoes
27994,Zambia,Cassava,2006,57917,1020.0,1670.0,21.05,cassava
27996,Zambia,Potatoes,2006,140000,1020.0,1670.0,21.05,potatoes
27999,Zambia,Soybeans,2006,13708,1020.0,1670.0,21.05,soybeans
28000,Zambia,Sweet potatoes,2006,31527,1020.0,1670.0,21.05,sweet potatoes
28002,Zambia,Cassava,2007,57917,1020.0,1670.0,20.87,cassava
28004,Zambia,Potatoes,2007,131818,1020.0,1670.0,20.87,potatoes
28007,Zambia,Soybeans,2007,16013,1020.0,1670.0,20.87,soybeans
28008,Zambia,Sweet potatoes,2007,27702,1020.0,1670.0,20.87,sweet potatoes
28010,Zambia,Cassava,2008,57834,1020.0,1670.0,20.66,cassava
28012,Zambia,Potatoes,2008,101051,1020.0,1670.0,20.66,potatoes
28015,Zambia,Soybeans,2008,18642,1020.0,1670.0,20.66,soybeans
28016,Zambia,Sweet potatoes,2008,35714,1020.0,1670.0,20.66,sweet potatoes
28018,Zambia,Cassava,2009,58043,1020.0,1670.0,20.76,cassava
28020,Zambia,Potatoes,2009,172628,1020.0,1670.0,20.76,potatoes
28023,Zambia,Soybeans,2009,18893,1020.0,1670.0,20.76,soybeans
28024,Zambia,Sweet potatoes,2009,33057,1020.0,1670.0,20.76,sweet potatoes
28026,Zambia,Cassava,2010,57968,1020.0,1670.0,21.34,cassava
28028,Zambia,Potatoes,2010,162228,1020.0,1670.0,21.34,potatoes
28031,Zambia,Soybeans,2010,18409,1020.0,1670.0,21.34,soybeans
28032,Zambia,Sweet potatoes,2010,36651,1020.0,1670.0,21.34,sweet potatoes
28034,Zambia,Cassava,2011,57754,1020.0,1670.0,20.88,cassava
28036,Zambia,Potatoes,2011,156005,1020.0,1670.0,20.88,potatoes
28039,Zambia,Soybeans,2011,19427,1020.0,1670.0,20.88,soybeans
28040,Zambia,Sweet potatoes,2011,33930,1020.0,1670.0,20.88,sweet potatoes
28042,Zambia,Cassava,2012,58188,1020.0,1670.0,20.8,cassava
28044,Zambia,Potatoes,2012,155862,1020.0,1670.0,20.8,potatoes
28047,Zambia,Soybeans,2012,23941,1020.0,1670.0,20.8,soybeans
28048,Zambia,Sweet potatoes,2012,39181,1020.0,1670.0,20.8,sweet potatoes
28050,Zambia,Cassava,2013,58248,1020.0,1670.0,20.14,cassava
28052,Zambia,Potatoes,2013,158337,1020.0,1670.0,20.14,potatoes
28055,Zambia,Soybeans,2013,20909,1020.0,1670.0,20.14,soybeans
28056,Zambia,Sweet potatoes,2013,38873,1020.0,1670.0,20.14,sweet potatoes
28058,Zimbabwe,Cassava,1990,39916,657.0,5727.0,21.19,cassava
28060,Zimbabwe,Potatoes,1990,158974,657.0,5727.0,21.19,potatoes
28063,Zimbabwe,Soybeans,1990,20689,657.0,5727.0,21.19,soybeans
28064,Zimbabwe,Sweet potatoes,1990,21538,657.0,5727.0,21.19,sweet potatoes
28066,Zimbabwe,Cassava,1991,40000,657.0,6753.0,20.95,cassava
